,table_name,column_name,column_comment
3304,golfdiary_temp,coursename_booking,
3305,shcho_test,id,
3306,tempDestPhone,phone,
3307,tempUser1,userID,
3308,tempUser2,userID,
3309,tempUserInfo,userID,
3310,tempUserInfo,userContact,
3311,tempUserInfo,seq,
3312,viewBookTimeSales,golfInfoSeq,골프장시퀀스
3313,viewBookTimeSales,golfInfoName,골프장명
3314,viewBookTimeSales,bookName,상품명(기본 그린피)
3315,viewBookTimeSales,bookDate,
3316,viewBookTimeSales,bookTime,부킹타임
3317,viewBookTimeSales,CourseName,부킹코스
3318,viewBookTimeSales,CourseSeq,부킹코스시퀀스
3319,viewBookTimeSales,greenFeeNo,상품 정가
3320,viewBookTimeSales,greenFeeDC,상품 판매가
3321,viewBookTimeSales,reserveApplyDT,
3322,viewBookTimeSales,reserveCloseDT,
3323,viewBookTimeSales,paymentMethod,
3324,viewBookTimeSales,regdate,등록일
3325,viewBookTimeSales,isReserved,
3326,viewBookTimeSales,reserveDate,
3327,viewBookTimeSales,area1,대표권역1
3328,viewBookTimeSales,area2,대표권역2
3329,viewBookTimeSales,week,
3330,viewBookTimeSales,holiday,
3331,viewBookTimeSales,productType,
3332,viewCashHistory,userID,
3333,viewCashHistory,actionType,
3334,viewCashHistory,orderNumber,
3335,viewCashHistory,cash,
3336,viewCashHistory,regDate,
3337,viewCashHistory,date,
3338,vw_cash_match_daily,dt,
3339,vw_cash_match_daily,fromnm,
3340,vw_cash_match_daily,kakaokeyid,
3341,vw_cash_match_daily,orderid,
3342,vw_cash_match_daily,cashpoint,
3343,vw_cash_match_daily,eventflag,
3344,vw_cash_match_daily,actiontype,
3345,vw_cash_match_daily,createdt,
